,Name,Address,City.State,ZIP,Sites,Url,House district,Senate district,FullstreetAddress,latitude,longitude,County,state
692,Climax MHP,"14253 East On Avenue,","Climax, MI",49034,75,https://www.mhvillage.com/parks/15494,45,18,"14253 East On Avenue, Climax, MI 49034",42.23983101,-85.34926201,Kalamazoo County,Michigan
693,Tallgrass an FR Community,"260 East Garfield Avenue,","Coldwater, MI",49036,239,https://www.mhvillage.com/parks/15577,35,17,"260 East Garfield Avenue, Coldwater, MI 49036",41.925313,-84.99445101,Branch County,Michigan
694,Cambridge Village,"748 Lott Road,","Coldwater, MI",49036,32,https://www.mhvillage.com/parks/15571,35,17,"748 Lott Road, Coldwater, MI 49036",41.93445179,-84.93408323,Branch County,Michigan
695,Grand Village Mobile Home Park,"598 Union City Road,","Coldwater, MI",49036,25,https://www.mhvillage.com/parks/15572,35,17,"598 Union City Road, Coldwater, MI 49036",41.96926391,-85.02027041,Branch County,Michigan
696,Love's Lazy Lagoon,"622 N Union City Rd,","Coldwater, MI",49036,61,https://www.mhvillage.com/parks/84109,35,17,"622 N Union City Rd, Coldwater, MI 49036",41.97352399,-85.021457,Branch County,Michigan
697,Raymond's Landing,"259 Earl Helen Dr,","Coldwater, MI",49036,70,https://www.mhvillage.com/parks/84111,35,17,"259 Earl Helen Dr, Coldwater, MI 49036",41.96703698,-85.02699199,Branch County,Michigan
698,Somerset Mobile Home Park,"117 Burch Road,","Coldwater, MI",49036,56,https://www.mhvillage.com/parks/15569,35,17,"117 Burch Road, Coldwater, MI 49036",41.97020601,-85.05553598,Branch County,Michigan
699,Trail Tree Village,"175 North Michigan Avenue,","Coldwater, MI",49036,143,https://www.mhvillage.com/parks/15933,35,17,"175 North Michigan Avenue, Coldwater, MI 49036",41.94692699,-84.983534,Branch County,Michigan
700,Lakecrest Mobile Court,"645 Lakecrest Drive,","Coldwater, MI",49036,23,https://www.mhvillage.com/parks/15568,35,17,"645 Lakecrest Drive, Coldwater, MI 49036",41.97981236,-85.03410704,Branch County,Michigan
701,Avra Estates II,"27 West Garfield Avenue,","Coldwater, MI",49036,30,https://www.mhvillage.com/parks/15718,35,17,"27 West Garfield Avenue, Coldwater, MI 49036",41.92708401,-85.006701,Branch County,Michigan
702,Apollo XI Mobile Home Park,"550 East Chicago Street,","Coldwater, MI",49036,72,https://www.mhvillage.com/parks/15578,35,17,"550 East Chicago Street, Coldwater, MI 49036",41.93709274,-84.97935429,Branch County,Michigan
703,Countryside Mobile Court,"191 North Fillmore Court,","Coldwater, MI",49036,24,https://www.mhvillage.com/parks/15576,35,17,"191 North Fillmore Court, Coldwater, MI 49036",41.91111502,-85.02147997,Branch County,Michigan
704,Avra Estates,"11 West Garfield Avenue,","Coldwater, MI",49036,143,https://www.mhvillage.com/parks/15573,35,17,"11 West Garfield Avenue, Coldwater, MI 49036",41.9272165,-85.00609211,Branch County,Michigan
705,Kinsley Mobile Home Park,"587 Marshall Road,","Coldwater, MI",49036,20,https://www.mhvillage.com/parks/460,35,17,"587 Marshall Road, Coldwater, MI 49036",41.9689135,-85.00065222,Branch County,Michigan
706,Northmoor Estates,"228 North Moor Drive,","Coldwater, MI",49036,NA,https://www.mhvillage.com/parks/37959,35,17,"228 North Moor Drive, Coldwater, MI 49036",41.96333963,-85.03921626,Branch County,Michigan
707,Avenue A MHC,"1267 Avenue A,","Springfield, MI",49037,145,https://www.mhvillage.com/parks/15365,44,18,"1267 Avenue A, Springfield, MI 49037",42.32365,-85.25225296,Calhoun County,Michigan
708,Ravine View Estates,"5100 Little Paw Paw Lake Road 6A,","Coloma, MI",49038,158,https://www.mhvillage.com/parks/15461,39,20,"5100 Little Paw Paw Lake Road 6A, Coloma, MI 49038",42.21117001,-86.33289201,Berrien County,Michigan
709,Hillview Mobile Estates,"6640 Red Arrow Highway,","Coloma, MI",49038,86,https://www.mhvillage.com/parks/15469,39,20,"6640 Red Arrow Highway, Coloma, MI 49038",42.18531699,-86.29767603,Berrien County,Michigan
710,Washburn Lake Village MHC,"59502 Long Lake Road,","Colon, MI",49040,42,https://www.mhvillage.com/parks/15693,36,17,"59502 Long Lake Road, Colon, MI 49040",41.93551901,-85.33329398,Saint Joseph County,Michigan
711,Whispering Pines,"1200 South Washington Street,","Constantine, MI",49042,143,https://www.mhvillage.com/parks/15581,36,17,"1200 South Washington Street, Constantine, MI 49042",41.829758,-85.66565697,Saint Joseph County,Michigan
712,Camp Withers Mobile Home Park,"15717 Withers Road,","Constantine, MI",49042,NA,https://www.mhvillage.com/parks/15698,36,17,"15717 Withers Road, Constantine, MI 49042",41.88890499,-85.64931997,Saint Joseph County,Michigan
713,Phelps Mobile Home Park,"56630 - 89th Avenue,","Decatur, MI",49045,35,https://www.mhvillage.com/parks/15390,39,20,"56630 - 89th Avenue, Decatur, MI 49045",42.096737,-86.09549698,Van Buren County,Michigan
714,Lakeside Mobile Home Park,"277 Lakeside Drive,","Delton, MI",49046,NA,https://www.mhvillage.com/parks/15731,43,18,"277 Lakeside Drive, Delton, MI 49046",42.55045202,-85.40534901,Barry County,Michigan
715,North Wayne Estates,"27139 Corwin Street,","Dowagiac, MI",49047,10,https://www.mhvillage.com/parks/15917,37,17,"27139 Corwin Street, Dowagiac, MI 49047",42.06313695,-86.09157355,Cass County,Michigan
716,White Pines Mobile Home Park,"29530 Michigan 152,","Dowagiac, MI",49047,NA,https://www.mhvillage.com/parks/15674,37,17,"29530 Michigan 152, Dowagiac, MI 49047",42.05633793,-86.13676205,Cass County,Michigan
717,Pavilion Estates MHC,"6830 E N Avenue,","Kalamazoo, MI",49048,531,https://www.mhvillage.com/parks/15339,42,19,"6830 E N Avenue, Kalamazoo, MI 49048",42.24017198,-85.49800701,Kalamazoo County,Michigan
718,Sherwood Forest Mobile Home Park,"1519 Olmstead Road,","Kalamazoo, MI",49048,51,https://www.mhvillage.com/parks/15490,41,19,"1519 Olmstead Road, Kalamazoo, MI 49048",42.27562002,-85.53757403,Kalamazoo County,Michigan
719,Gale Valley Estates,"353 East Michigan Avenue,","Galesburg, MI",49053,226,https://www.mhvillage.com/parks/316,42,19,"353 East Michigan Avenue, Galesburg, MI 49053",42.29173699,-85.40982603,Kalamazoo County,Michigan
720,Andrews Estates,"12034 East Michigan Avenue,","Galesburg, MI",49053,72,https://www.mhvillage.com/parks/15496,42,19,"12034 East Michigan Avenue, Galesburg, MI 49053",42.283915,-85.394145,Kalamazoo County,Michigan
721,Boerman's Mobile Home Village,"102 North 30th Street,","Galesburg, MI",49053,60,https://www.mhvillage.com/parks/15495,42,19,"102 North 30th Street, Galesburg, MI 49053",42.29008701,-85.47053398,Kalamazoo County,Michigan
722,Baseline Mobile Home Park,"M-40 North,","Gobles, MI",49055,75,https://www.mhvillage.com/parks/15113,39,20,"M-40 North, Gobles, MI 49055",42.35360382,-85.87893249,Van Buren County,Michigan
723,Applewood Mobile Home Park,"53425 County Road 687,","Hartford, MI",49057,30,https://www.mhvillage.com/parks/31541,39,20,"53425 County Road 687, Hartford, MI 49057",42.224227,-86.16335301,Van Buren County,Michigan
724,Viking River Mobile Home Park,"63580 54th Avenue,","Hartford, MI",49057,25,https://www.mhvillage.com/parks/15386,39,20,"63580 54th Avenue, Hartford, MI 49057",42.22292601,-86.16281699,Van Buren County,Michigan
725,Maple Hill Village,"100 Maple Hill,","Hartford, MI",49057,99,https://www.mhvillage.com/parks/15323,39,20,"100 Maple Hill, Hartford, MI 49057",42.20188146,-86.16885112,Van Buren County,Michigan
726,Rush Lake Mobile Home Park,"48401 Rush Lake Road,","Hartford, MI",49057,20,https://www.mhvillage.com/parks/15389,39,20,"48401 Rush Lake Road, Hartford, MI 49057",42.241657,-86.20966504,Van Buren County,Michigan
727,B J Mobile Home Park,"49711 59 1/2 Street,","Hartford, MI",49057,NA,https://www.mhvillage.com/parks/15397,39,20,"49711 59 1/2 Street, Hartford, MI 49057",42.23777099,-86.12300898,Van Buren County,Michigan
728,Meadowstone,"1812 Lavender Dr,","Hastings, MI",49058,231,https://www.mhvillage.com/parks/15986,78,18,"1812 Lavender Dr, Hastings, MI 49058",42.63287155,-85.27388825,Barry County,Michigan
729,Baltimore Terrace Mobile Home Park,"1485 Sandy Circle,","Hastings, MI",49058,62,https://www.mhvillage.com/parks/15564,78,18,"1485 Sandy Circle, Hastings, MI 49058",42.58087746,-85.26404596,Barry County,Michigan
730,Merlinos Hidden Valley Estates,"4777 Barber Road,","Hastings, MI",49058,78,https://www.mhvillage.com/parks/454,78,18,"4777 Barber Road, Hastings, MI 49058",42.72332198,-85.26373399,Barry County,Michigan
731,Pine Haven Subdivision,"Pinedale,","Hastings, MI",49058,NA,https://www.mhvillage.com/parks/16031,79,18,"Pinedale, Hastings, MI 49058",42.67667571,-85.40821816,Barry County,Michigan
732,Barry's Resort,"2875 South Charlton Park Road,","Hastings, MI",49058,50,https://www.mhvillage.com/parks/15566,78,18,"2875 South Charlton Park Road, Hastings, MI 49058",42.61401798,-85.20859498,Barry County,Michigan
733,Lawrence Mobile Home Park,"175 Corwin Road,","Lawrence, MI",49064,60,https://www.mhvillage.com/parks/15393,39,20,"175 Corwin Road, Lawrence, MI 49064",42.21184798,-86.05306703,Van Buren County,Michigan
734,Frosty Acres,"Frosty Road,","Lawton, MI",49065,75,https://www.mhvillage.com/parks/15880,39,20,"Frosty Road, Lawton, MI 49065",42.14382478,-85.77708064,Van Buren County,Michigan
735,Mobile Home Beach,"92441 Lake Shore Drive,","Lawton, MI",49065,NA,https://www.mhvillage.com/parks/15391,39,20,"92441 Lake Shore Drive, Lawton, MI 49065",42.08263101,-85.87046199,Van Buren County,Michigan
736,Beech Grove,"51439 Michigan 40,","Marcellus, MI",49067,NA,https://www.mhvillage.com/parks/90393,36,17,"51439 Michigan 40, Marcellus, MI 49067",42.04825111,-85.82520136,Cass County,Michigan
737,Bluegill Estates,"400 East South Street,","Marcellus, MI",49067,39,https://www.mhvillage.com/parks/15730,36,17,"400 East South Street, Marcellus, MI 49067",42.02213908,-85.8080427,Cass County,Michigan
738,Twin Valley Mobile Home Village,"16555 F Drive South,","Marshall, MI",49068,36,https://www.mhvillage.com/parks/15523,45,18,"16555 F Drive South, Marshall, MI 49068",42.205178,-84.97048598,Calhoun County,Michigan
739,Spruce Tree Mobile Home Community,"14200 - 18 1/2 Mile Road,","Marshall, MI",49068,80,https://www.mhvillage.com/parks/15885,45,17,"14200 - 18 1/2 Mile Road, Marshall, MI 49068",42.28023002,-84.93489198,Calhoun County,Michigan
740,Sunrise Mobile Home Court,"15011 West Michigan Avenue,","Marshall, MI",49068,33,https://www.mhvillage.com/parks/431,45,18,"15011 West Michigan Avenue, Marshall, MI 49068",42.27037102,-85.002343,Calhoun County,Michigan
741,Rainbow Estates Mobile Park,"875 East Michigan Avenue,","Marshall, MI",49068,NA,https://www.mhvillage.com/parks/15520,45,18,"875 East Michigan Avenue, Marshall, MI 49068",42.27498701,-84.94406203,Calhoun County,Michigan
742,Dover Farms,"1590 Dover Drive,","Martin, MI",49070,102,https://www.mhvillage.com/parks/30327,43,18,"1590 Dover Drive, Martin, MI 49070",42.53630701,-85.65705404,Allegan County,Michigan
743,Country Meadows,"1249 - Michigan 222,","Martin, MI",49070,63,https://www.mhvillage.com/parks/15112,43,18,"1249 - Michigan 222, Martin, MI 49070",42.53674394,-85.6687795,Allegan County,Michigan
744,Lakeside Park,"1939 8th Street,","Martin, MI",49070,40,https://www.mhvillage.com/parks/15122,43,18,"1939 8th Street, Martin, MI 49070",42.56232,-85.621525,Allegan County,Michigan
745,Little Gem Mobile Home Court,"1685 10th Street,","Martin, MI",49070,NA,https://www.mhvillage.com/parks/15123,43,18,"1685 10th Street, Martin, MI 49070",42.54375802,-85.64201196,Allegan County,Michigan
746,West Point Hills,"53914 25th Street,","Mattawan, MI",49071,377,https://www.mhvillage.com/parks/15322,39,19,"53914 25th Street, Mattawan, MI 49071",42.22287332,-85.79507231,Van Buren County,Michigan
747,Deal Mobile Home Village,"24575 Pleasant Drive,","Mattawan, MI",49071,58,https://www.mhvillage.com/parks/15395,39,19,"24575 Pleasant Drive, Mattawan, MI 49071",42.22958693,-85.80095595,Van Buren County,Michigan
748,East Point Hills,"28910 25th Street,","Mattawan, MI",49071,NA,https://www.mhvillage.com/parks/16029,39,19,"28910 25th Street, Mattawan, MI 49071",42.29992104,-85.79498014,Van Buren County,Michigan
749,Wolf Lake Mobile Home Park,"24054 M-43 Route #1,","Mattawan, MI",49071,41,https://www.mhvillage.com/parks/15384,39,20,"24054 M-43 Route #1, Mattawan, MI 49071",42.29619801,-85.78598104,Van Buren County,Michigan
750,Bobolink Estates,"52nd Avenue,","Mattawan, MI",49071,NA,https://www.mhvillage.com/parks/27917,39,19,"52nd Avenue, Mattawan, MI 49071",42.22963299,-85.77564338,Van Buren County,Michigan
751,Thornapple Lake Estates,"6335 Thornapple Lake Road,","Nashville, MI",49073,215,https://www.mhvillage.com/parks/448,78,18,"6335 Thornapple Lake Road, Nashville, MI 49073",42.62542299,-85.16969498,Barry County,Michigan
752,Hidden Pond,"Tbd,","Oshtemo, MI",49077,NA,https://www.mhvillage.com/parks/15894,40,19,"Tbd, Oshtemo, MI 49077",42.258478,-85.677583,Kalamazoo County,Michigan
753,Watson Mobile Home Community,"1362 East M-89,","Otsego, MI",49078,176,https://www.mhvillage.com/parks/427,42,18,"1362 East M-89, Otsego, MI 49078",42.44804901,-85.67900004,Allegan County,Michigan
754,Riverview Mobile Home Park,"2467 - 108th Ave,","Otsego, MI",49078,199,https://www.mhvillage.com/parks/15128,39,18,"2467 - 108th Ave, Otsego, MI 49078",42.47888301,-85.78629804,Allegan County,Michigan
755,The Village View,"Becky Blvd,","Paw Paw, MI",49079,71,https://www.mhvillage.com/parks/59383,39,20,"Becky Blvd, Paw Paw, MI 49079",42.20280166,-85.88479558,Van Buren County,Michigan
756,Three Mile Lake Trailer Park,"63381 - 41st Street,","Paw Paw, MI",49079,48,https://www.mhvillage.com/parks/15383,39,20,"63381 - 41st Street, Paw Paw, MI 49079",42.18769699,-85.949963,Van Buren County,Michigan
757,Prospect Manor MHC,"1012 S.  Lagrave Street,","Paw Paw, MI",49079,52,https://www.mhvillage.com/parks/15394,39,19,"1012 S.  Lagrave Street, Paw Paw, MI 49079",42.20366699,-85.87914396,Van Buren County,Michigan
758,Country Holiday Estates,"43124 Michigan 43,","Paw Paw, MI",49079,59,https://www.mhvillage.com/parks/15396,39,20,"43124 Michigan 43, Paw Paw, MI 49079",42.30211922,-85.96807236,Van Buren County,Michigan
759,Shady Brook Mobile Home Park,"43910 30th St,","Paw Paw, MI",49079,20,https://www.mhvillage.com/parks/15388,39,20,"43910 30th St, Paw Paw, MI 49079",42.260143,-85.84485402,Van Buren County,Michigan
760,"Gun River MHC,  West Park","1066 Miller Road,","Plainwell, MI",49080,61,https://www.mhvillage.com/parks/15134,42,18,"1066 Miller Road, Plainwell, MI 49080",42.46022598,-85.64862796,Allegan County,Michigan
761,Dunlop's Orchard Mobile Home Park,"12703 Pine Lake Rd,","Plainwell, MI",49080,22,https://www.mhvillage.com/parks/15565,43,18,"12703 Pine Lake Rd, Plainwell, MI 49080",42.50241101,-85.535627,Barry County,Michigan
762,Pine Crest Mobile Villa,"1160 West Bridge Street,","Plainwell, MI",49080,82,https://www.mhvillage.com/parks/15126,42,18,"1160 West Bridge Street, Plainwell, MI 49080",42.44233301,-85.65741002,Allegan County,Michigan
763,Lombardini Trailer Park,"1228 M-89 West,","Plainwell, MI",49080,50,https://www.mhvillage.com/parks/15117,42,18,"1228 M-89 West, Plainwell, MI 49080",42.44988356,-85.66362037,Allegan County,Michigan
764,Andrews Trailer Court,"1202 M-89,","Plainwell, MI",49080,35,https://www.mhvillage.com/parks/15111,42,18,"1202 M-89, Plainwell, MI 49080",42.44963101,-85.66166702,Allegan County,Michigan
765,"Gun River MHC,  East Park","687 10th Street,","Plainwell, MI",49080,163,https://www.mhvillage.com/parks/15136,42,18,"687 10th Street, Plainwell, MI 49080",42.471799,-85.64120202,Allegan County,Michigan
766,North Trail Village,"100 North Main Street,","Quincy, MI",49082,42,https://www.mhvillage.com/parks/16005,35,17,"100 North Main Street, Quincy, MI 49082",41.95057999,-84.88288604,Branch County,Michigan
767,Richland MHC,"9604 East M-89,","Richland, MI",49083,45,https://www.mhvillage.com/parks/417,42,19,"9604 East M-89, Richland, MI 49083",42.37501501,-85.442048,Kalamazoo County,Michigan
768,Glen Aire Mobile Home Park,"1153 West Glenlord Road,","Saint Joseph, MI",49085,130,https://www.mhvillage.com/parks/15359,38,20,"1153 West Glenlord Road, Saint Joseph, MI 49085",42.04533699,-86.48162703,Berrien County,Michigan
769,Sugarloaf Mobile Home Park,"11443 Bonnie Dr,","Schoolcraft, MI",49087,57,https://www.mhvillage.com/parks/15488,42,19,"11443 Bonnie Dr, Schoolcraft, MI 49087",42.15122901,-85.62780396,Kalamazoo County,Michigan
770,Cole's Chippewa Circle Mobile Home Park,"356 Chippewa Drive,","Sherwood, MI",49089,NA,https://www.mhvillage.com/parks/52245,35,17,"356 Chippewa Drive, Sherwood, MI 49089",42.05379999,-85.25770497,Branch County,Michigan
771,Green Acres Mobile Home Park,"151 Wheatfield Drive,","Sherwood, MI",49089,NA,https://www.mhvillage.com/parks/52246,35,17,"151 Wheatfield Drive, Sherwood, MI 49089",42.041448,-85.241748,Branch County,Michigan
772,Singing Sands RV Park,"262 74th St,","South Haven, MI",49090,150,https://www.mhvillage.com/parks/104917,38,20,"262 74th St, South Haven, MI 49090",42.43857402,-86.26101601,Allegan County,Michigan
773,Depot Mobile Home Park,"Dunkley Avenue,","South Haven, MI",49090,100,https://www.mhvillage.com/parks/16060,38,20,"Dunkley Avenue, South Haven, MI 49090",42.40910949,-86.27124383,Van Buren County,Michigan
774,Meadowbrook Village,"07120 - 68th Street,","South Haven, MI",49090,50,https://www.mhvillage.com/parks/15886,39,20,"07120 - 68th Street, South Haven, MI 49090",42.38839288,-86.20706408,Van Buren County,Michigan
775,Mitchell Brothers Mobile Home Park East,"03750 67th St,","South Haven, MI",49090,49,https://www.mhvillage.com/parks/15392,38,20,"03750 67th St, South Haven, MI 49090",42.40584298,-86.19886403,Van Buren County,Michigan
776,The Ravines,"73100 County Road 388,","South Haven, MI",49090,106,https://www.mhvillage.com/parks/15743,38,20,"73100 County Road 388, South Haven, MI 49090",42.40802399,-86.25413296,Van Buren County,Michigan
777,Whispering Pines,"67663 County Road 388,","South Haven, MI",49090,104,https://www.mhvillage.com/parks/15385,39,20,"67663 County Road 388, South Haven, MI 49090",42.401503,-86.20261703,Van Buren County,Michigan
778,South Haven Manufactured Housing Community,"73561 Chambers Street,","South Haven, MI",49090,47,https://www.mhvillage.com/parks/15387,38,20,"73561 Chambers Street, South Haven, MI 49090",42.398533,-86.26068501,Van Buren County,Michigan
779,Mitchell Brothers East,"3750 67th Street,","South Haven, MI",49090,50,https://www.mhvillage.com/parks/15959,39,20,"3750 67th Street, South Haven, MI 49090",42.40269169,-86.19703583,Van Buren County,Michigan
780,Lakeshore MHP,"75641 16th Avenue,","South Haven, MI",49090,NA,https://www.mhvillage.com/parks/128936,38,20,"75641 16th Avenue, South Haven, MI 49090",42.35911199,-86.27940398,Van Buren County,Michigan
